symbol,company_name,sector,index
AXSM,Axsome Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HUT,Hut 8 Corp. Common Stock,Finance,RUSSELL3000_APPROX
DKNG,DraftKings Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DKS,Dick's Sporting Goods Inc Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
TXRH,Texas Roadhouse Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ARW,Arrow Electronics Inc. Common Stock,Technology,RUSSELL3000_APPROX
AR,Antero Resources Corporation Common Stock,Energy,RUSSELL3000_APPROX
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,RUSSELL3000_APPROX
EGP,EastGroup Properties Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
SCI,Service Corporation International Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AVTR,Avantor Inc. Common Stock,Industrials,RUSSELL3000_APPROX
MOH,Molina Healthcare Inc Common Stock,Health Care,RUSSELL3000_APPROX
GSAT,Globalstar Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
QRVO,Qorvo Inc. Common Stock,Technology,RUSSELL3000_APPROX
CART,Maplebear Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SANM,Sanmina Corporation Common Stock,Technology,RUSSELL3000_APPROX
DAR,Darling Ingredients Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
PINS,Pinterest Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
TWST,Twist Bioscience Corporation Common Stock,Health Care,RUSSELL3000_APPROX
BPOP,Popular Inc. Common Stock,Finance,RUSSELL3000_APPROX
RYAN,Ryan Specialty Holdings Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
CGNX,Cognex Corporation Common Stock,Industrials,RUSSELL3000_APPROX
UMBF,UMB Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
BIO,Bio-Rad Laboratories Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
LFUS,Littelfuse Inc. Common Stock,Energy,RUSSELL3000_APPROX
ENSG,The Ensign Group Inc. Common Stock,Health Care,RUSSELL3000_APPROX
AEIS,Advanced Energy Industries Inc. Common Stock,Technology,RUSSELL3000_APPROX
PAYC,Paycom Software Inc. Common Stock,Technology,RUSSELL3000_APPROX
EVR,Evercore Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
AM,Antero Midstream Corporation Common Stock,Utilities,RUSSELL3000_APPROX
VSAT,ViaSat Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SSB,SouthState Bank Corporation Common Stock,Finance,RUSSELL3000_APPROX
MTCH,Match Group Inc. Common Stock,Technology,RUSSELL3000_APPROX
TXG,10x Genomics Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
KRYS,Krystal Biotech Inc. Common Stock,Health Care,RUSSELL3000_APPROX
WTFC,Wintrust Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
VICR,Vicor Corporation Common Stock,Technology,RUSSELL3000_APPROX
DCI,Donaldson Company Inc. Common Stock,Industrials,RUSSELL3000_APPROX
GMED,Globus Medical Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
CFR,Cullen/Frost Bankers Inc. Common Stock,Finance,RUSSELL3000_APPROX
DDS,Dillard's Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ALSN,Allison Transmission Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OSCR,Oscar Health Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
KYMR,Kymera Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RRX,Regal Rexnord Corporation Common Stock,Industrials,RUSSELL3000_APPROX
OC,Owens Corning Inc Common Stock New,Industrials,RUSSELL3000_APPROX
KLAR,Klarna Group plc Ordinary Shares,Finance,RUSSELL3000_APPROX
MOD,Modine Manufacturing Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ORI,Old Republic International Corporation Common Stock,Finance,RUSSELL3000_APPROX
CYTK,Cytokinetics Incorporated Common Stock,Health Care,RUSSELL3000_APPROX
ONB,Old National Bancorp Common Stock,Finance,RUSSELL3000_APPROX
MUSA,Murphy USA Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BRKR,Bruker Corporation Common Stock,Industrials,RUSSELL3000_APPROX
ZION,Zions Bancorporation N.A. Common Stock,Finance,RUSSELL3000_APPROX
ARWR,Arrowhead Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
OGE,OGE Energy Corp Common Stock,Utilities,RUSSELL3000_APPROX
SNAP,Snap Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
GKOS,Glaukos Corporation Common Stock,Health Care,RUSSELL3000_APPROX
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),Consumer Discretionary,RUSSELL3000_APPROX
FCFS,FirstCash Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BAH,Booz Allen Hamilton Holding Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BSY,Bentley Systems Incorporated Class B Common Stock,Technology,RUSSELL3000_APPROX
WMS,Advanced Drainage Systems Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
